manufacturer,series_code,product_name,tool_type,model_family,outside_diameter_mm,corner_radius_label,effective_length_mm,work_material,hardness,material_group,spindle_rpm,feed_rate_mm_min,axial_depth_mm,radial_depth_mm,source_url,source_page,memo
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1,20.0,SKD11,55~62HRC,Hardened steels,5400,980.0,0.02,0.277,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1,20.0,HAP10,62~66HRC,Hardened steels,5300,950.0,0.021,0.206,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1,20.0,HAP72,66~70HRC,Hardened steels,5100,920.0,0.02,0.2,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,8500,1420.0,0.1,1.35,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,8.0,SKD11,55~62HRC,Hardened steels,6200,1130.0,0.05,1.8,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,8.0,HAP10,62~66HRC,Hardened steels,6100,1090.0,0.05,1.07,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,8.0,HAP72,66~70HRC,Hardened steels,5900,1060.0,0.05,1.04,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,12.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,7600,1390.0,0.09,1.15,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,12.0,SKD11,55~62HRC,Hardened steels,5900,1080.0,0.05,1.66,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,12.0,HAP10,62~66HRC,Hardened steels,5800,1040.0,0.05,0.99,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,12.0,HAP72,66~70HRC,Hardened steels,5600,1010.0,0.05,0.96,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,16.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,6600,1330.0,0.07,1.0,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,16.0,SKD11,55~62HRC,Hardened steels,5700,1030.0,0.04,1.52,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,16.0,HAP10,62~66HRC,Hardened steels,5600,1000.0,0.05,0.91,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,16.0,HAP72,66~70HRC,Hardened steels,5400,970.0,0.04,0.88,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,20.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,5800,1260.0,0.06,0.9,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,20.0,SKD11,55~62HRC,Hardened steels,5400,980.0,0.04,1.38,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,20.0,HAP10,62~66HRC,Hardened steels,5300,950.0,0.04,0.82,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4040,4.0,R0.05/R0.1/R0.2/R0.3/R0.5/R1,20.0,HAP72,66~70HRC,Hardened steels,5100,920.0,0.04,0.8,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,12.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,4700,1360.0,0.1,0.675,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,12.0,SKD11,55~62HRC,Hardened steels,3900,1180.0,0.033,0.676,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,12.0,HAP10,62~66HRC,Hardened steels,3800,1150.0,0.033,0.502,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,12.0,HAP72,66~70HRC,Hardened steels,3700,1120.0,0.033,0.488,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,16.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,4000,1150.0,0.095,0.665,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,16.0,SKD11,55~62HRC,Hardened steels,3800,1150.0,0.031,0.641,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,16.0,HAP10,62~66HRC,Hardened steels,3700,1110.0,0.032,0.476,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,16.0,HAP72,66~70HRC,Hardened steels,3600,1080.0,0.031,0.463,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,20.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,3500,1000.0,0.09,0.655,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,20.0,SKD11,55~62HRC,Hardened steels,3700,1120.0,0.029,0.607,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,20.0,HAP10,62~66HRC,Hardened steels,3600,1080.0,0.03,0.451,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,20.0,HAP72,66~70HRC,Hardened steels,3500,1050.0,0.029,0.438,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,24.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,3100,860.0,0.085,0.645,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,24.0,SKD11,55~62HRC,Hardened steels,3600,1080.0,0.028,0.572,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,24.0,HAP10,62~66HRC,Hardened steels,3500,1050.0,0.028,0.425,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,24.0,HAP72,66~70HRC,Hardened steels,3400,1020.0,0.028,0.413,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,30.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,2600,740.0,0.079,0.63,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,30.0,SKD11,55~62HRC,Hardened steels,3400,1030.0,0.025,0.52,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,30.0,HAP10,62~66HRC,Hardened steels,3300,1000.0,0.026,0.386,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1,30.0,HAP72,66~70HRC,Hardened steels,3200,970.0,0.025,0.375,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,12.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,4700,1360.0,0.2,1.35,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,12.0,SKD11,55~62HRC,Hardened steels,3900,1180.0,0.07,3.38,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,12.0,HAP10,62~66HRC,Hardened steels,3800,1150.0,0.07,2.0,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,12.0,HAP72,66~70HRC,Hardened steels,3700,1120.0,0.07,1.95,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,16.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,4000,1150.0,0.19,1.33,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,16.0,SKD11,55~62HRC,Hardened steels,3800,1150.0,0.06,3.21,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,16.0,HAP10,62~66HRC,Hardened steels,3700,1110.0,0.06,1.9,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,16.0,HAP72,66~70HRC,Hardened steels,3600,1080.0,0.06,1.85,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,20.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,3500,1000.0,0.18,1.31,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,20.0,SKD11,55~62HRC,Hardened steels,3700,1120.0,0.06,3.0,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,20.0,HAP10,62~66HRC,Hardened steels,3600,1080.0,0.06,1.8,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,20.0,HAP72,66~70HRC,Hardened steels,3500,1050.0,0.06,1.75,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,24.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,3100,860.0,0.17,1.29,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,24.0,SKD11,55~62HRC,Hardened steels,3600,1080.0,0.06,2.86,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,24.0,HAP10,62~66HRC,Hardened steels,3500,1050.0,0.06,1.7,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,24.0,HAP72,66~70HRC,Hardened steels,3400,1020.0,0.06,1.65,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,30.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,2600,740.0,0.16,1.26,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,30.0,SKD11,55~62HRC,Hardened steels,3400,1030.0,0.05,2.6,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,30.0,HAP10,62~66HRC,Hardened steels,3300,1000.0,0.05,1.55,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4060,6.0,R0.1/R0.2/R0.3/R0.5/R1,30.0,HAP72,66~70HRC,Hardened steels,3200,970.0,0.05,1.5,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
